,value,numBigOnes,aveNumExprEvaluated,aveNumSolutions,aveSolveTimeSec
2267,666,4,28086.5,7.4,0.2753276824951172
2268,667,1,16361.3,14.3,0.1804956912994385
2269,667,2,23704.5,19.7,0.2308127164840698
2270,667,3,27589.6,20.1,0.27408020496368407
2271,667,4,28486.5,4.8,0.282630181312561
2272,668,1,16083.3,11.3,0.17341394424438478
2273,668,2,20884.5,14.6,0.21019995212554932
2274,668,3,27520.0,15.2,0.2668034076690674
2275,668,4,27073.8,13.1,0.28356170654296875
2276,669,1,17187.2,11.6,0.18190290927886962
2277,669,2,25293.0,17.4,0.24229846000671387
2278,669,3,26614.9,13.2,0.2525026321411133
2279,669,4,30220.5,7.0,0.2879835844039917
2280,670,1,17091.5,34.5,0.18200929164886476
2281,670,2,19524.9,18.5,0.19422519207000732
2282,670,3,28021.9,14.9,0.2692570686340332
2283,670,4,29885.0,11.0,0.28554983139038087
2284,671,1,17318.2,14.4,0.18582186698913575
2285,671,2,21180.0,19.0,0.20586037635803223
2286,671,3,28450.6,16.0,0.26381375789642336
2287,671,4,29753.2,11.8,0.27890255451202395
2288,672,1,17679.4,45.1,0.18574113845825196
2289,672,2,20114.6,28.6,0.19600393772125244
2290,672,3,29900.9,30.6,0.2771008014678955
2291,672,4,29421.3,13.7,0.27584764957427976
2292,673,1,15795.7,14.9,0.16387684345245362
2293,673,2,24055.9,21.5,0.22270362377166747
2294,673,3,25073.7,19.0,0.23511552810668945
2295,673,4,29531.0,10.0,0.2733170509338379
2296,674,1,17617.6,11.8,0.18385162353515624
2297,674,2,23142.8,16.9,0.2227228879928589
2298,674,3,26419.0,17.3,0.24447598457336425
2299,674,4,27929.8,10.4,0.2636888027191162
2300,675,1,15971.8,51.9,0.15902419090270997
2301,675,2,26969.9,67.5,0.24542291164398194
2302,675,3,28040.1,110.3,0.2525747776031494
2303,675,4,28193.4,103.2,0.2648146390914917
2304,676,1,14621.7,10.2,0.15765047073364258
2305,676,2,23359.8,21.0,0.22126762866973876
2306,676,3,28796.1,22.8,0.264168906211853
2307,676,4,28505.1,8.8,0.2723956823348999
2308,677,1,15680.9,21.2,0.16983544826507568
2309,677,2,24827.5,21.2,0.24437303543090821
2310,677,3,27397.4,21.0,0.25758326053619385
2311,677,4,27579.1,12.5,0.26255507469177247
2312,678,1,17936.7,31.4,0.18136658668518066
2313,678,2,23333.5,16.4,0.22889940738677977
2314,678,3,26581.0,13.8,0.2538301467895508
2315,678,4,29871.7,16.6,0.2745502948760986
2316,679,1,16145.5,19.0,0.16689295768737794
2317,679,2,21798.9,21.6,0.20188522338867188
2318,679,3,28366.3,26.7,0.2582289457321167
2319,679,4,26902.1,27.6,0.2487048864364624
2320,680,1,15495.6,22.4,0.15893690586090087
2321,680,2,23696.1,28.5,0.22265570163726806
2322,680,3,26703.3,20.4,0.24884297847747802
2323,680,4,27713.2,10.6,0.2637911796569824
2324,681,1,16700.4,15.3,0.1696850061416626
2325,681,2,24916.8,19.4,0.22979958057403566
2326,681,3,27728.7,15.9,0.2505742788314819
2327,681,4,28826.2,15.6,0.2647772550582886
2328,682,1,16314.6,15.4,0.16985702514648438
2329,682,2,22568.0,16.2,0.21451995372772217
2330,682,3,28496.8,17.3,0.2587000608444214
2331,682,4,28907.3,14.1,0.2685386657714844
2332,683,1,15428.5,7.7,0.16192183494567872
2333,683,2,21763.5,15.0,0.21968584060668944
2334,683,3,26699.2,8.6,0.25660171508789065
2335,683,4,29499.0,1.7,0.2762456893920898
2336,684,1,16888.4,20.5,0.17115883827209472
2337,684,2,23256.8,26.1,0.22369835376739503
2338,684,3,27328.5,20.6,0.25308899879455565
2339,684,4,28336.2,11.3,0.2678478717803955
2340,685,1,16965.0,12.2,0.1744075059890747
2341,685,2,22553.7,16.6,0.2133580446243286
2342,685,3,26482.1,11.3,0.2509674310684204
2343,685,4,27347.9,2.8,0.26411540508270265
2344,686,1,16666.2,20.2,0.16803491115570068
2345,686,2,22992.1,10.1,0.21788430213928223
2346,686,3,28122.8,11.0,0.25413501262664795
2347,686,4,27558.0,6.1,0.25646395683288575
2348,687,1,18861.8,19.5,0.18933510780334473
2349,687,2,21344.6,10.8,0.20183281898498534
2350,687,3,28327.3,10.6,0.2598187685012817
2351,687,4,29363.7,4.2,0.2701634407043457
2352,688,1,16365.0,22.7,0.17169227600097656
2353,688,2,25433.9,19.7,0.23452482223510743
2354,688,3,28836.9,12.6,0.26746745109558107
2355,688,4,29098.6,6.5,0.26694798469543457
2356,689,1,16420.5,10.8,0.16142666339874268
2357,689,2,24361.9,12.6,0.23053040504455566
2358,689,3,28836.8,12.9,0.26885735988616943
2359,689,4,27125.3,2.1,0.26304285526275634
2360,690,1,17279.2,20.9,0.17976531982421876
2361,690,2,22128.9,19.0,0.2116227626800537
2362,690,3,27267.2,20.9,0.25390167236328126
2363,690,4,27019.4,8.9,0.2572235822677612
2364,691,1,19872.0,17.2,0.20508196353912353
2365,691,2,26086.5,17.5,0.24921998977661133
2366,691,3,25239.4,13.4,0.2386716365814209
2367,691,4,31168.2,8.2,0.2962245225906372
2368,692,1,20383.2,20.3,0.20338685512542726
2369,692,2,24339.7,15.2,0.22996842861175537
2370,692,3,27570.7,8.0,0.25667922496795653
2371,692,4,28342.2,6.1,0.2642590284347534
2372,693,1,17828.9,25.8,0.18521206378936766
2373,693,2,22360.1,21.2,0.22249338626861573
2374,693,3,28549.7,16.7,0.26476027965545657
2375,693,4,28739.3,4.7,0.28249928951263426
2376,694,1,19169.1,22.7,0.1941385269165039
2377,694,2,22185.8,15.0,0.21093289852142333
2378,694,3,24766.8,8.7,0.23227448463439943
2379,694,4,30559.1,15.3,0.28640811443328856
2380,695,1,18738.8,25.8,0.1882490873336792
2381,695,2,25605.3,22.2,0.23763301372528076
2382,695,3,27569.3,14.5,0.25561649799346925
2383,695,4,30955.4,19.6,0.2932156801223755
2384,696,1,17818.7,35.7,0.1792011022567749
2385,696,2,25557.0,28.4,0.24401278495788575
2386,696,3,26451.5,30.3,0.26321046352386473
2387,696,4,29331.7,14.0,0.2753056287765503
2388,697,1,17386.3,11.2,0.18584728240966797
2389,697,2,25482.7,24.5,0.24156317710876465
2390,697,3,25772.4,13.4,0.24751434326171876
2391,697,4,29318.2,10.3,0.2868388891220093
2392,698,1,15844.1,10.9,0.1731855869293213
2393,698,2,23108.2,20.8,0.22860195636749267
2394,698,3,28018.0,20.8,0.2649804353713989
2395,698,4,28071.7,14.2,0.26722540855407717
2396,699,1,14071.1,18.3,0.15121061801910402
2397,699,2,25549.5,27.4,0.2506744146347046
2398,699,3,27126.1,15.6,0.25551905632019045
2399,699,4,27841.2,7.3,0.26544435024261476
2400,700,1,15038.3,50.9,0.14897453784942627
2401,700,2,22696.3,104.2,0.21836929321289061
2402,700,3,26936.4,100.3,0.24598469734191894
2403,700,4,26807.2,103.4,0.24386098384857177
2404,701,1,17317.4,25.2,0.18646364212036132
2405,701,2,20088.4,9.8,0.19436042308807372
2406,701,3,24255.3,14.6,0.23326418399810792
2407,701,4,29932.3,13.5,0.3034940242767334
2408,702,1,17706.5,39.9,0.18150432109832765
2409,702,2,20340.1,18.6,0.19208111763000488
2410,702,3,29630.6,18.1,0.2780285835266113
2411,702,4,30313.4,12.4,0.2886002540588379
2412,703,1,18062.4,17.1,0.18713526725769042
2413,703,2,22978.9,17.3,0.22925324440002443
2414,703,3,28142.8,16.8,0.26292469501495364
2415,703,4,26446.6,10.5,0.256765341758728
2416,704,1,14864.1,16.2,0.15933747291564943
2417,704,2,25199.4,30.0,0.25431678295135496
2418,704,3,26226.6,17.1,0.25132021903991697
2419,704,4,29636.9,6.7,0.2851610898971558
2420,705,1,17371.7,20.3,0.18307604789733886
2421,705,2,25194.5,23.7,0.24765288829803467
2422,705,3,26024.8,11.8,0.24697597026824952
2423,705,4,25035.5,4.5,0.2508803606033325
2424,706,1,13704.3,10.9,0.15041587352752686
2425,706,2,23976.7,14.0,0.23089959621429443
2426,706,3,29459.9,13.7,0.2698465347290039
2427,706,4,29656.8,14.7,0.27927870750427247
2428,707,1,16535.8,13.5,0.1747114658355713
2429,707,2,25315.8,23.4,0.24169416427612306
2430,707,3,26875.8,8.3,0.2590869188308716
2431,707,4,25748.5,5.1,0.24650168418884277
2432,708,1,15670.6,26.1,0.16827974319458008
2433,708,2,22759.6,14.2,0.22899885177612306
2434,708,3,28003.3,16.6,0.264436149597168
2435,708,4,27411.9,10.2,0.26304001808166505
2436,709,1,14098.9,7.9,0.1543715238571167
2437,709,2,24553.4,19.5,0.2400010347366333
2438,709,3,28604.9,10.5,0.2753047227859497
2439,709,4,30241.8,8.4,0.30134284496307373
2440,710,1,17594.5,21.9,0.1841118574142456
2441,710,2,21740.2,17.1,0.2125563144683838
2442,710,3,25300.6,4.6,0.2555456399917603
2443,710,4,27143.9,8.1,0.27173748016357424
2444,711,1,16744.9,13.9,0.17559354305267333
2445,711,2,20296.5,15.7,0.20209381580352784
2446,711,3,26814.6,11.1,0.255782413482666
2447,711,4,30256.7,4.6,0.2892030715942383
2448,712,1,20834.0,18.9,0.20536909103393555
2449,712,2,23994.4,12.4,0.23331527709960936
2450,712,3,28788.7,11.5,0.26752557754516604
2451,712,4,28371.5,4.6,0.2778667688369751
2452,713,1,16414.1,6.6,0.1794043779373169
2453,713,2,22430.4,14.5,0.2094066858291626
2454,713,3,29645.7,11.1,0.27228317260742185
2455,713,4,27285.1,4.4,0.2550008296966553
2456,714,1,15704.9,16.0,0.16874032020568847
2457,714,2,25831.8,21.6,0.23408060073852538
2458,714,3,30930.9,12.6,0.28696227073669434
2459,714,4,30537.3,9.7,0.28544752597808837
2460,715,1,15335.2,9.0,0.1624061107635498
2461,715,2,22302.0,13.7,0.21935675144195557
2462,715,3,25525.5,13.2,0.2519779443740845
2463,715,4,29238.8,10.8,0.2804075241088867
2464,716,1,14608.1,10.2,0.15508873462677003
2465,716,2,23046.8,14.4,0.22230815887451172
2466,716,3,26834.7,5.9,0.25912449359893797
2467,716,4,30529.0,10.0,0.280855393409729
2468,717,1,14295.0,4.6,0.15501365661621094
2469,717,2,24679.2,14.1,0.23216495513916016
2470,717,3,23684.8,17.5,0.21855952739715576
2471,717,4,27204.8,8.1,0.25472071170806887
2472,718,1,18880.1,13.2,0.1883466958999634
2473,718,2,23235.0,9.8,0.217615008354187
2474,718,3,25948.3,19.0,0.23976356983184816
2475,718,4,30697.5,6.5,0.2808901071548462
2476,719,1,16265.6,9.7,0.16789422035217286
2477,719,2,20609.3,10.0,0.20167503356933594
2478,719,3,28984.4,11.4,0.27549855709075927
2479,719,4,28123.5,13.3,0.26568491458892823
2480,720,1,17641.2,45.7,0.18021736145019532
2481,720,2,22678.1,33.6,0.2117459535598755
2482,720,3,25652.9,15.4,0.23601255416870118
2483,720,4,29574.2,23.9,0.2823125600814819
2484,721,1,17235.7,15.0,0.17432210445404053
2485,721,2,21994.9,10.2,0.209020733833313
2486,721,3,23601.4,12.6,0.21990506649017333
2487,721,4,30317.6,28.0,0.2766826868057251
2488,722,1,16168.1,7.5,0.1682652473449707
2489,722,2,24255.9,13.1,0.23373067378997803
2490,722,3,25970.6,16.8,0.24024381637573242
2491,722,4,30411.7,7.7,0.29176375865936277
2492,723,1,16512.1,9.4,0.17546911239624025
2493,723,2,16908.4,14.7,0.16550819873809813
2494,723,3,29124.9,11.4,0.2731512784957886
2495,723,4,28537.4,13.6,0.27860031127929685
2496,724,1,14746.2,7.2,0.15506913661956787
2497,724,2,24565.9,16.5,0.22874889373779297
2498,724,3,26471.2,9.2,0.25017049312591555
2499,724,4,27020.6,18.1,0.2662511348724365
2500,725,1,16257.0,9.8,0.16853601932525636
2501,725,2,18934.4,34.4,0.18135547637939453
2502,725,3,29092.1,63.4,0.27022576332092285
2503,725,4,30744.1,92.5,0.28087558746337893
2504,726,1,14487.8,12.2,0.14607131481170654
2505,726,2,22169.1,19.3,0.20871312618255616
2506,726,3,26485.4,23.5,0.25381126403808596
2507,726,4,27273.4,9.7,0.26186745166778563
2508,727,1,17038.0,5.3,0.1786045789718628
2509,727,2,20321.9,9.0,0.19797854423522948
2510,727,3,27076.0,16.3,0.2524077892303467
2511,727,4,30111.5,14.3,0.2784903526306152
2512,728,1,17923.3,23.5,0.18377311229705812
2513,728,2,23225.8,26.7,0.21967408657073975
2514,728,3,27437.5,18.9,0.25426721572875977
2515,728,4,29419.5,8.4,0.2822075843811035
2516,729,1,15566.2,15.3,0.15901272296905516
2517,729,2,21469.8,19.5,0.20665497779846193
2518,729,3,26145.6,15.1,0.24052553176879882
2519,729,4,28591.3,17.1,0.2768385887145996
2520,730,1,17834.1,15.9,0.17810773849487305
2521,730,2,26736.5,25.5,0.26058182716369627
2522,730,3,27921.3,17.7,0.2596327304840088
2523,730,4,30143.5,12.0,0.2815042734146118
2524,731,1,14578.7,7.1,0.16381726264953614
2525,731,2,23070.2,10.8,0.2207735538482666
2526,731,3,29299.5,15.5,0.2754448175430298
2527,731,4,26778.1,7.8,0.2565394639968872
2528,732,1,14726.4,14.3,0.1523829936981201
2529,732,2,23819.5,16.8,0.23628828525543213
2530,732,3,26724.7,12.9,0.2622954845428467
2531,732,4,28388.9,7.4,0.27696952819824217
2532,733,1,17295.2,8.0,0.18532564640045165
2533,733,2,19916.7,9.8,0.18997361660003662
2534,733,3,30521.9,10.8,0.284915828704834
2535,733,4,27039.0,3.8,0.25819170475006104
2536,734,1,15492.0,10.8,0.1635582447052002
2537,734,2,24204.5,16.2,0.21744189262390137
2538,734,3,29303.8,19.9,0.2707307577133179
2539,734,4,28851.0,4.1,0.2738687753677368
2540,735,1,17546.6,27.7,0.1822903871536255
2541,735,2,23441.5,28.3,0.2226548671722412
2542,735,3,27363.1,16.9,0.24675028324127196
2543,735,4,29867.8,7.4,0.2769538640975952
2544,736,1,15285.5,9.8,0.16480302810668945
2545,736,2,22599.2,22.6,0.2071300983428955
2546,736,3,26605.6,12.5,0.2509422540664673
2547,736,4,30804.6,4.8,0.2923106670379639
2548,737,1,19575.0,11.2,0.1957345962524414
2549,737,2,23310.3,11.1,0.21612052917480468
2550,737,3,25429.3,11.0,0.22696311473846437
2551,737,4,28879.5,1.8,0.2740274667739868
2552,738,1,19601.2,18.9,0.1993865966796875
2553,738,2,23540.6,18.6,0.22130732536315917
2554,738,3,28239.6,9.4,0.2691962480545044
2555,738,4,28949.4,6.6,0.27152132987976074
2556,739,1,15511.3,8.7,0.16350038051605226
2557,739,2,22522.0,8.6,0.2095871925354004
2558,739,3,26782.3,6.5,0.25141518115997313
2559,739,4,28274.9,2.9,0.26479942798614503
2560,740,1,15652.9,15.9,0.16238100528717042
2561,740,2,25610.7,17.8,0.2471712589263916
2562,740,3,26640.1,11.7,0.25238277912139895
2563,740,4,28432.9,9.2,0.27401301860809324
2564,741,1,16631.5,11.5,0.17535219192504883
2565,741,2,23840.8,19.5,0.2176689863204956
2566,741,3,28647.8,19.7,0.2541204452514648
2567,741,4,27159.1,11.8,0.25522451400756835
2568,742,1,16954.4,16.3,0.1734330415725708
2569,742,2,24145.5,21.2,0.22713077068328857
2570,742,3,27176.4,10.2,0.2587249755859375
2571,742,4,28718.9,10.6,0.26738574504852297
2572,743,1,16210.6,12.5,0.16901795864105223
2573,743,2,24459.0,17.6,0.22728915214538575
2574,743,3,28502.6,19.3,0.2604917764663696
2575,743,4,27791.2,8.9,0.2596412181854248
2576,744,1,17466.6,27.9,0.18264694213867189
2577,744,2,25477.0,27.5,0.23511149883270263
2578,744,3,29559.9,14.2,0.26696553230285647
2579,744,4,30106.2,7.9,0.27572927474975584
2580,745,1,16912.5,16.2,0.1737067461013794
2581,745,2,24572.4,14.8,0.22824602127075194
2582,745,3,28575.7,19.7,0.2599663496017456
2583,745,4,27520.2,1.8,0.25362870693206785
2584,746,1,15140.9,10.9,0.1586233615875244
2585,746,2,23217.3,10.4,0.22854700088500976
2586,746,3,24395.3,8.4,0.23484408855438232
2587,746,4,27121.8,8.1,0.25844693183898926
2588,747,1,18290.8,16.5,0.19237098693847657
2589,747,2,19763.5,23.9,0.18103647232055664
2590,747,3,26630.0,21.7,0.25211071968078613
2591,747,4,27485.7,9.4,0.26109952926635743
2592,748,1,17459.3,15.8,0.17108519077301027
2593,748,2,21397.6,18.1,0.20297834873199463
2594,748,3,26567.6,17.5,0.25183303356170655
2595,748,4,27669.6,6.5,0.26336534023284913
2596,749,1,13348.8,9.0,0.13843915462493897
2597,749,2,24264.6,15.3,0.22863078117370605
2598,749,3,26995.9,12.6,0.24740386009216309
2599,749,4,26575.4,14.1,0.2689330577850342
2600,750,1,16471.0,52.0,0.16982755661010743
2601,750,2,25146.5,100.6,0.2327967882156372
2602,750,3,24701.5,76.3,0.23082475662231444
2603,750,4,28393.7,150.4,0.26163878440856936
2604,751,1,18111.3,11.5,0.1857459545135498
2605,751,2,24856.2,18.1,0.2293820858001709
2606,751,3,27562.9,14.4,0.2552711248397827
2607,751,4,28267.5,14.2,0.2715301036834717
2608,752,1,17537.2,20.4,0.1739884614944458
2609,752,2,25209.6,22.3,0.23171327114105225
2610,752,3,26094.9,18.8,0.24239706993103027
2611,752,4,29980.9,15.5,0.27657127380371094
2612,753,1,15831.8,10.0,0.16743597984313965
2613,753,2,20408.5,12.2,0.19038658142089843
2614,753,3,24786.3,8.2,0.23020520210266113
2615,753,4,28420.5,15.2,0.2649711847305298
2616,754,1,18575.9,17.3,0.18266875743865968
2617,754,2,22192.6,16.3,0.20724256038665773
2618,754,3,29035.5,16.1,0.2667609453201294
2619,754,4,28105.9,7.4,0.26671442985534666
2620,755,1,15189.0,10.1,0.16255028247833253
2621,755,2,25116.0,24.7,0.23281443119049072
2622,755,3,24549.5,13.8,0.21949737071990966
2623,755,4,29155.4,12.7,0.28186261653900146
2624,756,1,16823.9,33.6,0.1637422561645508
2625,756,2,24466.8,34.2,0.22516534328460694
2626,756,3,29199.0,24.6,0.27027411460876466
2627,756,4,27712.4,12.0,0.2806361198425293
2628,757,1,18635.9,13.9,0.18477206230163573
2629,757,2,22872.8,10.1,0.22753684520721434
2630,757,3,26931.1,14.7,0.255733323097229
2631,757,4,28990.9,6.1,0.2768418788909912
2632,758,1,19547.0,8.9,0.20483295917510985
2633,758,2,21439.9,16.4,0.21029984951019287
2634,758,3,28508.8,15.0,0.27557733058929446
2635,758,4,29472.6,6.8,0.2805069923400879
2636,759,1,17016.4,13.6,0.1759397029876709
2637,759,2,23868.3,20.1,0.2215498685836792
2638,759,3,27745.4,10.6,0.2540572643280029
2639,759,4,29842.6,3.8,0.28336381912231445
2640,760,1,15426.6,16.3,0.15723905563354493
2641,760,2,21609.6,16.1,0.19974498748779296
2642,760,3,27026.2,16.2,0.25195672512054446
2643,760,4,29225.8,8.3,0.2825636386871338
2644,761,1,14430.7,4.2,0.15733544826507567
2645,761,2,25915.3,12.5,0.25716874599456785
2646,761,3,28370.2,6.8,0.26948959827423097
2647,761,4,30521.4,3.8,0.2964537858963013
2648,762,1,15093.0,8.3,0.15855720043182372
2649,762,2,23521.2,15.4,0.23401346206665039
2650,762,3,28636.9,10.4,0.27021915912628175
2651,762,4,28037.6,2.9,0.2734085559844971
2652,763,1,15506.7,13.0,0.1624016284942627
2653,763,2,21533.5,11.9,0.21696288585662843
2654,763,3,23563.7,4.4,0.2322556972503662
2655,763,4,28245.7,2.0,0.2823272705078125
2656,764,1,17427.5,5.8,0.1813483715057373
2657,764,2,26149.0,12.5,0.2482189416885376
2658,764,3,27392.2,9.1,0.2628657579421997
2659,764,4,26915.0,1.0,0.25823297500610354
2660,765,1,13838.8,11.4,0.14736697673797608
2661,765,2,23902.5,25.1,0.21982965469360352
2662,765,3,27021.2,17.1,0.25231332778930665
2663,765,4,29213.0,11.0,0.27842040061950685
2664,766,1,16216.1,7.5,0.17400095462799073
2665,766,2,23492.1,12.9,0.22358231544494628
2666,766,3,28197.7,16.0,0.2651877164840698
2667,766,4,27018.3,2.8,0.26084375381469727
2668,767,1,17022.7,8.6,0.17025156021118165
2669,767,2,21899.8,7.9,0.2064061641693115
2670,767,3,26838.6,13.5,0.2452951431274414
2671,767,4,28473.5,2.1,0.2752207279205322
2672,768,1,16905.2,25.3,0.17252638339996337
2673,768,2,25496.4,23.3,0.24157047271728516
2674,768,3,23316.0,12.8,0.22202577590942382
2675,768,4,27553.8,3.4,0.278446888923645
2676,769,1,16506.8,9.7,0.1683821201324463
2677,769,2,20678.1,13.7,0.20275483131408692
2678,769,3,30013.0,11.3,0.2884000062942505
2679,769,4,26597.4,8.0,0.26189570426940917
2680,770,1,18175.7,18.6,0.1896756410598755
2681,770,2,22029.5,24.0,0.21102757453918458
2682,770,3,25994.2,10.3,0.24827711582183837
2683,770,4,27354.3,12.1,0.2706573247909546
2684,771,1,16818.5,10.1,0.18501589298248292
2685,771,2,23057.0,13.9,0.22050101757049562
2686,771,3,29525.8,14.2,0.2852391481399536
2687,771,4,30138.0,4.3,0.28546221256256105
2688,772,1,17984.9,11.3,0.19052627086639404
2689,772,2,24208.3,14.0,0.23391048908233641
2690,772,3,28805.7,13.3,0.2740262746810913
2691,772,4,27027.8,6.4,0.25882644653320314
2692,773,1,14970.4,9.7,0.16164233684539794
2693,773,2,24429.2,10.0,0.23428258895874024
2694,773,3,28485.0,11.6,0.26338963508605956
2695,773,4,30451.0,6.8,0.28221635818481444
2696,774,1,16541.9,13.1,0.1645500421524048
2697,774,2,26572.6,16.9,0.24607269763946532
2698,774,3,26685.4,13.7,0.2409963846206665
2699,774,4,29039.9,8.1,0.26337342262268065
2700,775,1,15818.2,7.8,0.15605435371398926
2701,775,2,22939.1,32.9,0.2304128885269165
2702,775,3,28241.4,60.8,0.26130990982055663
2703,775,4,30411.2,75.5,0.28653383255004883
2704,776,1,15822.7,10.3,0.16618411540985106
2705,776,2,25375.4,17.2,0.2444678544998169
2706,776,3,28362.1,9.0,0.2661263942718506
2707,776,4,29682.9,7.7,0.287675142288208
2708,777,1,15664.1,7.5,0.1661365509033203
2709,777,2,23604.5,15.6,0.22507853507995607
2710,777,3,30804.0,17.9,0.2851112842559814
2711,777,4,28692.3,9.8,0.2767613649368286
2712,778,1,19206.3,6.9,0.19456830024719238
2713,778,2,25078.6,16.8,0.23592946529388428
2714,778,3,26705.5,16.1,0.2527487277984619
2715,778,4,25238.0,3.4,0.2501809120178223
2716,779,1,15801.7,6.1,0.16566143035888672
2717,779,2,22415.6,11.9,0.21985342502593994
2718,779,3,27903.3,12.3,0.2557336091995239
2719,779,4,29848.4,6.6,0.3035468101501465
2720,780,1,18526.1,28.0,0.18765816688537598
2721,780,2,25214.8,22.4,0.23169198036193847
2722,780,3,28742.3,21.8,0.25629534721374514
2723,780,4,26348.0,13.1,0.2546703815460205
2724,781,1,19611.4,14.7,0.19728755950927734
2725,781,2,28084.3,16.1,0.2837629556655884
2726,781,3,27171.5,13.3,0.2571657657623291
2727,781,4,27311.5,7.7,0.2707143545150757
2728,782,1,18946.0,11.0,0.1872389554977417
2729,782,2,21066.8,15.0,0.20470836162567138
2730,782,3,28701.2,20.8,0.27240002155303955
2731,782,4,32127.8,7.4,0.3361090421676636
2732,783,1,15699.2,10.3,0.16521778106689453
2733,783,2,22666.0,17.2,0.2161956548690796
2734,783,3,24050.0,14.0,0.23544607162475586
2735,783,4,28277.4,4.2,0.2888132810592651
2736,784,1,17472.0,18.1,0.18474454879760743
2737,784,2,22812.6,14.9,0.22396068572998046
2738,784,3,28545.4,15.5,0.27650454044342043
2739,784,4,30220.0,8.5,0.2905219554901123
2740,785,1,16776.1,6.4,0.17767155170440674
2741,785,2,23261.3,15.6,0.223854923248291
2742,785,3,28469.9,9.8,0.26497275829315187
2743,785,4,30076.2,6.2,0.2855778932571411
2744,786,1,15819.6,15.6,0.16091759204864503
2745,786,2,23001.9,11.4,0.22189886569976808
2746,786,3,29245.9,8.8,0.27288222312927246
2747,786,4,28077.5,1.5,0.2731954336166382
2748,787,1,18517.8,9.9,0.18885247707366942
2749,787,2,25669.2,13.3,0.24493510723114015
2750,787,3,31218.1,11.5,0.29883952140808107
2751,787,4,29169.4,1.7,0.2968372106552124
2752,788,1,18691.3,10.1,0.1895292282104492
2753,788,2,25307.1,9.8,0.23734502792358397
2754,788,3,27329.7,6.9,0.256962251663208
2755,788,4,26981.2,3.0,0.2558490991592407
2756,789,1,15767.6,7.2,0.16641700267791748
2757,789,2,22655.5,11.5,0.21568586826324462
2758,789,3,26870.4,7.5,0.2464414119720459
2759,789,4,30265.8,3.1,0.29559640884399413
2760,790,1,17724.9,11.8,0.18995223045349122
2761,790,2,23995.5,15.4,0.22945384979248046
2762,790,3,27637.4,12.2,0.26420915126800537
2763,790,4,29109.5,2.5,0.287819504737854
2764,791,1,15603.7,7.4,0.17757923603057862
2765,791,2,26852.2,16.2,0.26347396373748777
2766,791,3,28899.1,10.1,0.2748027086257935
2767,791,4,31134.8,2.5,0.2993643045425415
2768,792,1,16085.0,31.7,0.16452162265777587
2769,792,2,27077.0,27.6,0.2588117361068726
2770,792,3,27177.2,17.7,0.25491509437561033
2771,792,4,29615.4,9.9,0.28128221035003664
2772,793,1,16540.4,8.1,0.17431094646453857
2773,793,2,18989.3,9.4,0.18176825046539308
2774,793,3,22546.2,10.1,0.21024174690246583
2775,793,4,29658.6,11.6,0.2913276433944702
2776,794,1,13914.0,8.9,0.15427618026733397
2777,794,2,21386.9,10.8,0.2197728633880615
2778,794,3,27649.0,11.5,0.28755018711090086
2779,794,4,29405.6,6.0,0.2896050214767456
2780,795,1,13370.1,12.5,0.14278783798217773
2781,795,2,19161.1,11.7,0.19551851749420165
2782,795,3,28439.5,16.8,0.27799551486968993
2783,795,4,25037.8,6.5,0.24691505432128907
2784,796,1,17537.8,20.1,0.18849327564239501
2785,796,2,26015.1,17.4,0.26004791259765625
2786,796,3,27109.5,14.1,0.2707630157470703
2787,796,4,27999.9,4.5,0.2847758293151855
2788,797,1,17772.5,18.2,0.18805947303771972
2789,797,2,24400.3,15.6,0.24046661853790283
2790,797,3,30972.6,13.1,0.2888418436050415
2791,797,4,28617.7,12.6,0.26638834476470946
2792,798,1,16078.5,22.7,0.16645381450653077
2793,798,2,25703.9,21.0,0.24095113277435304
2794,798,3,28438.3,15.9,0.2744062185287476
2795,798,4,28857.7,7.1,0.3041255235671997
2796,799,1,18382.1,12.6,0.1899592399597168
2797,799,2,20200.3,12.5,0.19826996326446533
2798,799,3,27868.6,7.9,0.2620002031326294
2799,799,4,27702.0,6.8,0.2780382871627808
2800,800,1,17166.7,52.2,0.1858154535293579
2801,800,2,21816.9,81.7,0.2255946636199951
2802,800,3,27895.7,91.6,0.2730222463607788
2803,800,4,29976.2,91.2,0.2979684591293335
2804,801,1,16217.9,19.7,0.1769587516784668
2805,801,2,22122.7,19.1,0.22181153297424316
2806,801,3,27137.6,9.7,0.25714266300201416
2807,801,4,27616.2,11.6,0.2658327341079712
2808,802,1,19741.1,21.6,0.1932729721069336
2809,802,2,22319.2,16.3,0.206705641746521
2810,802,3,28653.7,11.2,0.2715095281600952
2811,802,4,29414.8,7.1,0.29402334690093995
2812,803,1,17291.9,7.5,0.1902080774307251
2813,803,2,20527.9,12.0,0.195501971244812
2814,803,3,24890.8,10.2,0.2349308729171753
2815,803,4,28170.1,10.2,0.2677914142608643
2816,804,1,15389.4,13.3,0.15872695446014404
2817,804,2,22150.7,17.0,0.21270303726196288
2818,804,3,25431.6,8.2,0.23150248527526857
2819,804,4,26692.8,9.3,0.2493913173675537
2820,805,1,16747.0,16.7,0.1700044631958008
2821,805,2,21996.5,15.2,0.21351959705352783
2822,805,3,24703.1,15.1,0.2381585121154785
2823,805,4,27999.3,4.4,0.26365864276885986
2824,806,1,16621.0,8.9,0.1767580032348633
2825,806,2,25309.0,12.6,0.2490854501724243
